日期,AQI,质量等级,PM2.5,PM10,NO2,SO2,CO,O3,城市
2022-05-26,93,良,32,48,23,7,0.7,151,九江
2022-05-27,75,良,33,49,23,8,0.7,129,九江
2022-05-28,48,优,13,20,22,5,0.6,95,九江
2022-05-29,28,优,7,13,22,5,0.7,42,九江
2022-05-30,66,良,15,28,19,8,0.8,119,九江
2022-05-31,47,优,24,41,18,6,0.8,93,九江
2022-06-01,38,优,15,26,22,7,0.7,75,九江
2022-06-02,30,优,14,22,15,6,0.7,59,九江
2022-06-03,29,优,10,18,12,6,0.6,58,九江
2022-06-04,30,优,11,20,13,7,0.6,60,九江
2022-06-05,43,优,14,25,22,6,0.6,86,九江
2022-06-06,126,轻度污染,32,57,23,8,0.8,188,九江
2022-06-07,133,轻度污染,34,64,24,9,0.8,196,九江
2022-06-08,108,轻度污染,27,49,25,10,0.8,168,九江
2022-06-09,64,良,14,27,17,8,0.6,116,九江
2022-06-10,66,良,9,17,12,7,0.5,119,九江
2022-06-11,76,良,12,22,14,9,0.6,131,九江
2022-06-12,39,优,7,12,15,6,0.5,77,九江
2022-06-13,90,良,21,34,19,7,0.7,147,九江
2022-06-14,80,良,27,47,20,8,0.7,136,九江
2022-06-15,84,良,31,54,22,9,0.7,140,九江
2022-06-16,77,良,22,39,26,9,0.7,132,九江
2022-06-17,65,良,19,33,20,10,0.7,117,九江
2022-06-18,21,优,7,13,16,6,0.6,41,九江
2022-06-19,24,优,3,6,11,6,0.5,47,九江
2022-06-20,33,优,7,13,12,8,0.6,66,九江
2022-06-21,34,优,8,16,11,6,0.6,68,九江
2022-06-22,28,优,8,15,12,6,0.6,55,九江
2022-06-23,42,优,13,22,10,7,0.6,83,九江
2022-06-24,28,优,13,26,22,7,0.7,51,九江
2022-06-25,67,良,17,31,16,8,0.7,120,九江
2022-06-26,70,良,18,32,13,10,0.6,124,九江
2022-06-27,59,良,11,25,8,8,0.6,110,九江
2022-06-28,33,优,12,22,15,7,0.6,66,九江
2022-06-29,31,优,11,24,19,6,0.6,62,九江
2022-06-30,41,优,10,18,16,6,0.6,82,九江
2022-07-01,39,优,8,18,17,7,0.6,78,九江
2022-07-02,38,优,7,16,15,7,0.6,76,九江
2022-07-03,47,优,11,25,18,8,0.6,94,九江
2022-07-04,37,优,9,20,12,7,0.6,73,九江
2022-07-05,24,优,6,12,8,6,0.6,48,九江
2022-07-06,42,优,9,16,11,6,0.6,84,九江
2022-07-07,54,良,11,19,12,7,0.7,104,九江
2022-07-08,44,优,10,20,17,9,0.7,88,九江
2022-07-09,48,优,13,24,18,8,0.7,95,九江
2022-07-10,66,良,16,29,14,8,0.7,119,九江
2022-07-11,75,良,18,31,14,9,0.6,130,九江
2022-07-12,77,良,17,32,15,10,0.7,132,九江
2022-07-13,86,良,19,35,14,10,0.7,143,九江
2022-07-14,84,良,21,32,15,8,0.7,140,九江
2022-07-15,66,良,20,34,16,8,0.7,119,九江
2022-07-16,67,良,23,37,12,9,0.7,120,九江
2022-07-17,41,优,15,26,17,8,0.7,82,九江
2022-07-18,84,良,17,27,13,7,0.8,140,九江
2022-07-19,43,优,19,28,12,7,0.8,85,九江
2022-07-20,49,优,14,27,11,7,0.7,97,九江
2022-07-21,49,优,12,24,19,7,0.8,98,九江
2022-07-22,47,优,13,22,15,7,0.7,94,九江
2022-07-23,71,良,16,30,14,9,0.8,125,九江
2022-07-24,90,良,20,36,18,10,0.9,148,九江
2022-07-25,70,良,25,42,24,7,0.8,123,九江
2022-07-26,71,良,14,28,19,8,0.7,125,九江
2022-07-27,112,轻度污染,21,36,22,10,0.9,173,九江
2022-07-28,71,良,26,41,21,6,0.8,125,九江
2022-07-29,68,良,15,24,14,6,0.7,121,九江
2022-07-30,80,良,17,28,16,7,0.7,136,九江
2022-07-31,126,轻度污染,20,37,21,9,0.8,188,九江
2022-08-01,82,良,23,40,21,7,0.8,138,九江
2022-08-02,92,良,26,42,22,8,0.8,150,九江
2022-08-03,75,良,28,44,21,7,0.8,130,九江
2022-08-04,49,优,12,22,14,7,0.7,98,九江
2022-08-05,48,优,8,15,13,8,0.6,95,九江
2022-08-06,49,优,8,15,11,9,0.6,97,九江
2022-08-07,66,良,11,21,10,9,0.7,119,九江
2022-08-08,62,良,11,25,12,9,0.6,114,九江
2022-08-09,60,良,14,26,16,9,0.7,111,九江
2022-08-10,60,良,15,31,18,9,0.7,112,九江
2022-08-11,44,优,11,22,14,8,0.7,87,九江
2022-08-12,57,良,11,21,13,8,0.7,108,九江
2022-08-13,54,良,9,20,13,9,0.6,104,九江
2022-08-14,57,良,9,20,14,9,0.7,108,九江
2022-08-15,70,良,16,27,14,10,0.7,123,九江
2022-08-16,67,良,22,39,21,9,0.8,120,九江
2022-08-17,68,良,23,39,22,9,0.9,121,九江
2022-08-18,75,良,21,32,18,8,0.8,130,九江
2022-08-19,56,良,15,29,17,8,0.7,107,九江
2022-08-20,56,良,11,25,17,10,0.7,107,九江
2022-08-21,65,良,8,19,11,10,0.7,117,九江
2022-08-22,49,优,9,19,11,9,0.7,97,九江
2022-08-23,72,良,19,36,18,9,0.8,126,九江
2022-08-24,68,良,20,35,9,6,0.8,121,九江
2022-08-25,110,轻度污染,27,54,17,10,1,171,九江
2022-08-26,79,良,25,44,16,9,0.9,134,九江
2022-08-27,67,良,31,45,15,7,1,120,九江
2022-08-28,76,良,20,34,21,7,0.9,131,九江
2022-08-29,68,良,26,44,28,9,1,121,九江
2022-08-30,38,优,21,38,23,7,1,46,九江
2022-08-31,31,优,15,26,16,7,0.9,61,九江
2022-09-01,62,良,21,31,14,7,0.8,114,九江
2022-09-02,67,良,24,36,14,7,0.8,120,九江
2022-09-03,61,良,11,23,14,8,0.6,113,九江
2022-09-04,99,良,19,36,21,10,0.7,158,九江
2022-09-05,100,良,25,45,28,12,0.8,159,九江
2022-09-06,112,轻度污染,29,55,43,12,0.9,173,九江
2022-09-07,123,轻度污染,30,58,36,12,0.9,185,九江
2022-09-08,104,轻度污染,39,64,21,10,1,164,九江
2022-09-09,107,轻度污染,44,65,17,9,1,167,九江
2022-09-10,129,轻度污染,33,51,16,9,0.8,191,九江
2022-09-11,117,轻度污染,23,37,18,10,0.8,178,九江
2022-09-12,117,轻度污染,28,46,17,10,0.8,178,九江
2022-09-13,64,良,22,38,15,8,0.7,116,九江
2022-09-14,47,优,12,20,13,7,0.7,94,九江
2022-09-15,104,轻度污染,27,51,23,10,0.8,164,九江
2022-09-16,88,良,27,47,28,11,0.8,145,九江
2022-09-17,94,良,23,43,24,10,0.8,152,九江
2022-09-18,95,良,24,41,18,9,0.7,154,九江
2022-09-19,120,轻度污染,23,47,14,10,0.7,181,九江
2022-09-20,66,良,12,43,13,10,0.6,119,九江
2022-09-21,44,优,17,44,19,11,0.6,87,九江
2022-09-22,80,良,34,70,31,15,1,136,九江
2022-09-23,95,良,30,58,22,13,0.8,153,九江
2022-09-24,83,良,20,57,21,12,0.7,139,九江
2022-09-25,69,良,26,60,28,16,0.9,122,九江
2022-09-26,102,轻度污染,36,66,31,13,0.8,162,九江
2022-09-27,117,轻度污染,31,56,21,10,0.9,178,九江
2022-09-28,100,良,40,71,29,13,1,160,九江
2022-09-29,98,良,35,60,28,10,1,157,九江
2022-09-30,145,轻度污染,45,72,32,14,1.1,209,九江
2022-10-01,100,良,42,64,35,13,0.9,159,九江
2022-10-02,63,良,20,36,20,12,0.7,115,九江
2022-10-03,70,良,17,33,23,13,0.6,123,九江
2022-10-04,46,优,19,46,15,7,0.7,59,九江
2022-10-05,20,优,12,20,13,5,0.6,36,九江
2022-10-06,26,优,8,13,15,5,0.6,51,九江
2022-10-07,27,优,9,14,15,5,0.7,54,九江
2022-10-08,33,优,23,31,21,6,0.8,42,九江
2022-10-09,34,优,14,30,18,7,0.7,68,九江
2022-10-10,49,优,14,35,23,8,0.6,98,九江
2022-10-11,60,良,20,38,24,9,0.6,111,九江
2022-10-12,77,良,24,42,26,9,0.7,132,九江
2022-10-13,86,良,25,45,27,9,0.7,143,九江
2022-10-14,93,良,25,48,24,9,0.7,151,九江
2022-10-15,95,良,31,56,27,9,0.7,153,九江
2022-10-16,88,良,29,49,31,10,0.7,145,九江
2022-10-17,81,良,35,61,20,9,0.8,137,九江
2022-10-18,62,良,18,40,21,9,0.6,114,九江
2022-10-19,80,良,28,50,27,11,0.7,135,九江
2022-10-20,75,良,36,61,40,13,0.9,129,九江
2022-10-21,91,良,44,71,45,12,0.8,149,九江
2022-10-22,108,轻度污染,51,81,44,14,0.9,168,九江
2022-10-23,119,轻度污染,47,77,23,11,0.8,180,九江
2022-10-24,79,良,50,84,24,10,0.8,134,九江
2022-10-25,63,良,34,66,30,12,0.8,115,九江
2022-10-26,57,良,38,64,32,11,0.8,78,九江
2022-10-27,35,优,24,34,24,6,0.7,55,九江
2022-10-28,32,优,22,31,21,6,0.7,53,九江
2022-10-29,60,良,29,50,17,8,0.7,112,九江
2022-10-30,71,良,26,49,20,9,0.6,125,九江
2022-10-31,60,良,29,51,22,9,0.6,112,九江
2022-11-01,70,良,30,53,20,9,0.6,124,九江
2022-11-02,64,良,38,62,30,9,0.7,116,九江
2022-11-03,83,良,43,72,25,10,0.8,139,九江
2022-11-04,52,良,32,54,18,8,0.6,95,九江
2022-11-05,51,良,24,47,22,10,0.6,101,九江
2022-11-06,57,良,31,53,34,11,0.7,108,九江
2022-11-07,60,良,28,51,44,10,0.7,111,九江
2022-11-08,77,良,37,65,36,13,0.8,132,九江
2022-11-09,92,良,57,92,47,15,1,150,九江
2022-11-10,69,良,48,77,48,14,1,122,九江
2022-11-11,83,良,61,94,37,15,1.1,125,九江
2022-11-12,72,良,51,93,36,12,0.9,125,九江
2022-11-13,33,优,20,33,17,7,0.7,34,九江
2022-11-14,37,优,25,37,22,7,0.7,33,九江
2022-11-15,44,优,30,44,29,7,0.8,51,九江
2022-11-16,48,优,33,47,34,10,0.9,24,九江
2022-11-17,40,优,27,40,30,8,0.9,47,九江
2022-11-18,65,良,47,66,33,8,1.1,22,九江
2022-11-19,58,良,41,57,36,9,1.1,40,九江
2022-11-20,43,优,26,38,34,9,0.9,53,九江
2022-11-21,64,良,46,61,36,12,1.1,43,九江
2022-11-22,42,优,29,41,31,9,1.1,35,九江
2022-11-23,39,优,18,24,22,8,0.9,77,九江
2022-11-24,40,优,26,39,32,8,0.9,65,九江
2022-11-25,60,良,39,61,48,12,1,33,九江
2022-11-26,60,良,43,67,38,13,1.2,70,九江
2022-11-27,44,优,28,40,35,13,0.8,40,九江
2022-11-28,37,优,15,23,29,8,0.9,20,九江
2022-11-29,23,优,10,15,18,7,0.9,32,九江
2022-01-01,94,良,70,116,60,33,0.8,33,上饶
2022-01-02,90,良,67,108,40,38,0.9,89,上饶
2022-01-03,94,良,70,112,52,33,0.9,92,上饶
2022-01-04,99,良,74,118,49,32,0.9,105,上饶
2022-01-05,89,良,66,102,45,31,1,23,上饶
2022-01-06,39,优,22,39,23,13,0.7,44,上饶
2022-01-07,55,良,34,60,30,20,0.5,36,上饶
2022-01-08,65,良,47,80,36,18,0.6,64,上饶
2022-01-09,59,良,42,66,30,22,0.8,34,上饶
2022-01-10,58,良,41,62,29,11,0.8,22,上饶
2022-01-11,51,良,35,52,23,16,0.6,79,上饶
2022-01-12,88,良,65,96,37,30,0.8,70,上饶
2022-01-13,80,良,59,93,34,32,0.8,89,上饶
2022-01-14,112,轻度污染,84,124,40,25,0.8,44,上饶
2022-01-15,94,良,70,108,46,22,0.9,75,上饶
2022-01-16,95,良,71,102,39,21,0.9,44,上饶
2022-01-17,58,良,41,62,24,10,0.8,56,上饶
2022-01-18,49,优,30,49,26,10,0.6,62,上饶
2022-01-19,58,良,35,66,30,14,0.7,68,上饶
2022-01-20,68,良,49,83,30,20,0.7,85,上饶
2022-01-21,67,良,48,77,24,12,0.6,66,上饶
2022-01-22,52,良,31,54,28,15,0.6,37,上饶
2022-01-23,32,优,14,25,25,7,0.7,22,上饶
2022-01-24,20,优,10,20,16,5,0.7,34,上饶
2022-01-25,28,优,19,28,19,7,0.9,30,上饶
2022-01-26,32,优,22,32,20,8,1,32,上饶
2022-01-27,25,优,11,20,17,6,0.8,50,上饶
2022-01-28,29,优,6,10,10,4,0.5,58,上饶
2022-01-29,28,优,7,14,8,5,0.4,56,上饶
2022-01-30,27,优,15,22,9,3,0.5,53,上饶
2022-01-31,67,良,48,61,9,13,0.6,67,上饶
2022-02-01,90,良,67,83,8,15,0.6,73,上饶
2022-02-02,40,优,22,29,6,6,0.6,80,上饶
2022-02-03,31,优,7,13,6,6,0.5,62,上饶
2022-02-04,28,优,11,18,8,6,0.4,56,上饶
2022-02-05,46,优,19,31,8,9,0.4,91,上饶
2022-02-06,64,良,46,64,10,8,0.6,83,上饶
2022-02-07,31,优,12,20,10,5,0.5,61,上饶
2022-02-08,29,优,17,25,10,4,0.5,58,上饶
2022-02-09,21,优,13,21,13,6,0.6,36,上饶
2022-02-10,24,优,14,24,8,8,0.6,38,上饶
2022-02-11,21,优,10,16,16,6,0.6,42,上饶
2022-02-12,26,优,17,26,14,6,0.6,25,上饶
2022-02-13,23,优,14,22,18,5,0.8,23,上饶
2022-02-14,28,优,16,27,16,8,0.7,56,上饶
2022-02-15,42,优,26,42,12,14,0.6,78,上饶
2022-02-16,75,良,55,86,14,10,0.6,68,上饶
2022-02-17,32,优,14,21,14,6,0.5,63,上饶
2022-02-18,28,优,6,12,14,10,0.4,55,上饶
2022-02-19,24,优,10,16,11,10,0.4,47,上饶
2022-02-20,42,优,26,41,7,10,0.4,83,上饶
2022-02-21,37,优,18,37,16,14,0.4,72,上饶
2022-02-22,39,优,21,30,14,13,0.4,78,上饶
2022-02-23,44,优,24,34,13,12,0.5,88,上饶
2022-02-24,59,良,33,52,17,22,0.6,110,上饶
2022-02-25,56,良,36,62,28,22,0.7,86,上饶
2022-02-26,57,良,37,63,28,14,0.8,84,上饶
2022-02-27,56,良,36,62,28,44,0.8,94,上饶
2022-02-28,70,良,40,70,27,28,0.8,124,上饶
2022-03-01,67,良,48,84,30,18,0.9,66,上饶
2022-03-02,62,良,38,64,17,11,0.8,114,上饶
2022-03-03,70,良,44,76,27,18,0.9,123,上饶
2022-03-04,55,良,38,60,21,10,0.9,105,上饶
2022-03-05,72,良,32,60,24,16,0.7,126,上饶
2022-03-06,58,良,26,65,21,7,0.5,86,上饶
2022-03-07,35,优,10,18,16,8,0.4,69,上饶
2022-03-08,49,优,17,34,19,12,0.4,98,上饶
2022-03-09,65,良,23,52,25,29,0.6,117,上饶
2022-03-10,71,良,22,53,29,19,0.6,125,上饶
2022-03-11,80,良,30,59,28,26,0.7,135,上饶
2022-03-12,78,良,32,63,29,20,0.6,133,上饶
2022-03-13,71,良,31,64,26,18,0.6,125,上饶
2022-03-14,70,良,32,62,20,17,0.6,123,上饶
2022-03-15,81,良,24,38,16,10,0.6,137,上饶
2022-03-16,70,良,33,55,23,22,0.7,124,上饶
2022-03-17,42,优,22,42,17,9,0.6,76,上饶
2022-03-18,42,优,9,18,12,6,0.5,83,上饶
2022-03-19,46,优,16,32,16,13,0.6,91,上饶
2022-03-20,50,优,29,50,22,12,0.7,92,上饶
2022-03-21,23,优,10,20,16,4,0.5,45,上饶
2022-03-22,35,优,6,10,13,6,0.4,70,上饶
2022-03-23,35,优,9,16,13,6,0.4,70,上饶
2022-03-24,42,优,21,35,21,15,0.6,83,上饶
2022-03-25,30,优,18,30,24,12,0.7,45,上饶
2022-03-26,26,优,12,22,14,8,0.8,52,上饶
2022-03-27,35,优,19,33,19,8,0.6,70,上饶
2022-03-28,57,良,21,41,12,11,0.3,108,上饶
2022-03-29,57,良,22,45,22,14,0.4,108,上饶
2022-03-30,41,优,24,38,20,12,0.4,81,上饶
2022-03-31,59,良,16,23,10,5,0.4,110,上饶
2022-04-01,43,优,17,28,12,10,0.3,86,上饶
2022-04-02,64,良,22,40,21,12,0.4,116,上饶
2022-04-03,93,良,32,58,20,16,0.4,151,上饶
2022-04-04,94,良,30,57,19,14,0.4,152,上饶
2022-04-05,83,良,38,64,22,23,0.5,139,上饶
2022-04-06,84,良,33,58,22,19,0.4,140,上饶
2022-04-07,96,良,30,65,26,21,0.4,155,上饶
2022-04-08,93,良,26,61,25,28,0.4,151,上饶
2022-04-09,91,良,25,60,26,22,0.4,149,上饶
2022-04-10,97,良,28,62,25,27,0.4,156,上饶
2022-04-11,107,轻度污染,32,67,24,29,0.4,167,上饶
2022-04-12,95,良,32,62,21,28,0.4,153,上饶
2022-04-13,42,优,22,42,18,14,0.5,78,上饶
2022-04-14,37,优,10,21,14,11,0.5,74,上饶
2022-04-15,44,优,15,28,12,8,0.4,87,上饶
2022-04-16,50,优,28,44,18,9,0.5,100,上饶
2022-04-17,55,良,38,56,18,14,0.6,105,上饶
2022-04-18,50,优,32,50,18,14,0.6,80,上饶
2022-04-19,63,良,38,68,22,12,0.6,115,上饶
2022-04-20,64,良,34,62,16,11,0.6,116,上饶
2022-04-21,71,良,22,40,11,6,0.4,125,上饶
2022-04-22,50,优,28,50,26,18,0.6,48,上饶
2022-04-23,42,优,18,31,13,8,0.5,83,上饶
2022-04-24,55,良,22,36,13,9,0.5,105,上饶
2022-04-25,40,优,21,40,12,9,0.4,76,上饶
2022-04-26,46,优,12,18,9,7,0.4,92,上饶
2022-04-27,48,优,22,35,10,8,0.5,96,上饶
2022-04-28,46,优,27,46,15,12,0.6,84,上饶
2022-04-29,28,优,14,28,14,18,0.5,51,上饶
2022-04-30,32,优,20,32,12,6,0.5,57,上饶
2022-05-01,47,优,21,34,13,8,0.5,93,上饶
2022-05-02,66,良,29,43,10,9,0.6,119,上饶
2022-05-03,89,良,28,44,10,12,0.5,146,上饶
2022-05-04,90,良,20,36,11,18,0.4,147,上饶
2022-05-05,90,良,20,37,12,16,0.4,147,上饶
2022-05-06,94,良,25,42,12,22,0.5,152,上饶
2022-05-07,94,良,38,55,15,21,0.6,152,上饶
2022-05-08,80,良,36,57,13,11,0.6,135,上饶
2022-05-09,50,优,35,46,14,9,0.7,79,上饶
2022-05-10,26,优,17,26,17,8,0.6,36,上饶
2022-05-11,44,优,15,26,9,10,0.6,88,上饶
2022-05-12,36,优,12,21,10,9,0.6,71,上饶
2022-05-13,36,优,8,13,9,8,0.6,72,上饶
2022-05-14,62,良,18,33,8,12,0.6,114,上饶
2022-05-15,64,良,14,24,7,12,0.4,116,上饶
2022-05-16,85,良,16,31,12,12,0.4,141,上饶
2022-05-17,90,良,25,48,18,11,0.5,148,上饶
2022-05-18,110,轻度污染,37,63,20,23,0.6,170,上饶
2022-05-19,65,良,46,77,27,27,0.6,118,上饶
2022-05-20,68,良,49,76,25,22,0.6,80,上饶
2022-05-21,55,良,37,54,17,11,0.6,105,上饶
2022-05-22,55,良,35,52,18,16,0.6,106,上饶
2022-05-23,41,优,13,20,12,10,0.6,81,上饶
2022-05-24,41,优,18,29,12,10,0.6,81,上饶
2022-05-25,60,良,18,34,17,10,0.6,112,上饶
2022-05-26,66,良,25,41,20,11,0.5,119,上饶
2022-05-27,67,良,25,43,19,15,0.5,120,上饶
2022-05-28,54,良,9,14,16,7,0.4,104,上饶
2022-05-29,39,优,19,39,28,14,0.7,43,上饶
2022-05-30,37,优,14,24,16,8,0.4,73,上饶
2022-05-31,44,优,27,40,14,13,0.6,88,上饶
2022-06-01,35,优,21,34,15,10,0.5,70,上饶
2022-06-02,25,优,12,19,20,11,0.5,41,上饶
2022-06-03,38,优,25,38,18,13,0.7,46,上饶
2022-06-04,33,优,20,33,13,16,0.5,54,上饶
2022-06-05,32,优,12,26,14,9,0.4,63,上饶
2022-06-06,85,良,18,34,14,9,0.4,141,上饶
2022-06-07,115,轻度污染,28,55,15,22,0.5,176,上饶
2022-06-08,116,轻度污染,32,57,12,14,0.5,177,上饶
2022-06-09,57,良,7,13,4,4,0.4,108,上饶
2022-06-10,44,优,6,12,7,6,0.5,87,上饶
2022-06-11,50,优,10,20,8,10,0.6,99,上饶
2022-06-12,29,优,10,18,14,10,0.6,58,上饶
2022-06-13,29,优,10,18,16,9,0.7,58,上饶
2022-06-14,83,良,22,38,15,10,0.6,139,上饶
2022-06-15,84,良,26,48,17,11,0.7,140,上饶
2022-06-16,51,良,30,49,19,15,0.6,101,上饶
2022-06-17,38,优,20,38,13,8,0.6,74,上饶
2022-06-18,30,优,8,13,8,5,0.5,59,上饶
2022-06-19,21,优,7,12,12,7,0.6,42,上饶
2022-06-20,18,优,8,13,14,5,0.7,33,上饶
2022-06-21,27,优,10,21,10,14,0.6,53,上饶
2022-06-22,26,优,13,26,13,14,0.6,49,上饶
2022-06-23,40,优,12,29,14,10,0.5,80,上饶
2022-06-24,43,优,12,28,11,8,0.5,86,上饶
2022-06-25,49,优,15,30,12,8,0.5,98,上饶
2022-06-26,44,优,18,30,9,7,0.4,87,上饶
2022-06-27,39,优,12,25,9,8,0.4,78,上饶
2022-06-28,40,优,13,29,12,10,0.4,80,上饶
2022-06-29,44,优,16,36,11,9,0.5,88,上饶
2022-06-30,46,优,10,21,7,9,0.4,91,上饶
2022-07-01,38,优,14,28,10,10,0.5,75,上饶
2022-07-02,49,优,10,27,9,11,0.5,98,上饶
2022-07-03,43,优,10,26,10,6,0.4,86,上饶
2022-07-04,31,优,10,25,10,6,0.5,61,上饶
2022-07-05,25,优,9,20,8,6,0.5,50,上饶
2022-07-06,39,优,9,21,8,4,0.5,77,上饶
2022-07-07,35,优,10,24,14,10,0.5,69,上饶
2022-07-08,34,优,13,27,11,12,0.5,67,上饶
2022-07-09,40,优,14,26,8,11,0.5,79,上饶
2022-07-10,40,优,15,29,9,10,0.5,80,上饶
2022-07-11,56,良,18,34,12,10,0.5,107,上饶
2022-07-12,64,良,18,40,12,10,0.6,116,上饶
2022-07-13,68,良,22,41,11,11,0.6,121,上饶
2022-07-14,66,良,25,45,14,12,0.6,119,上饶
2022-07-15,70,良,26,46,13,10,0.6,124,上饶
2022-07-16,75,良,26,47,13,11,0.6,130,上饶
2022-07-17,40,优,22,39,11,9,0.6,80,上饶
2022-07-18,39,优,12,26,9,6,0.6,78,上饶
2022-07-19,33,优,16,28,10,5,0.7,66,上饶
2022-07-20,36,优,18,36,13,15,0.7,65,上饶
2022-07-21,46,优,16,33,13,12,0.6,92,上饶
2022-07-22,62,良,23,40,14,14,0.6,114,上饶
2022-07-23,54,良,20,40,13,11,0.6,104,上饶
2022-07-24,68,良,22,42,12,14,0.6,121,上饶
2022-07-25,75,良,25,44,13,18,0.6,130,上饶
2022-07-26,67,良,22,41,13,15,0.6,120,上饶
2022-07-27,80,良,26,48,15,20,0.6,135,上饶
2022-07-28,74,良,25,49,18,20,0.6,128,上饶
2022-07-29,80,良,22,42,14,17,0.5,136,上饶
2022-07-30,70,良,18,35,14,9,0.5,124,上饶
2022-07-31,69,良,24,41,13,15,0.6,122,上饶
2022-08-01,89,良,27,47,16,13,0.6,146,上饶
2022-08-02,88,良,30,52,12,14,0.6,145,上饶
2022-08-03,70,良,18,32,9,9,0.5,123,上饶
2022-08-04,48,优,14,23,6,6,0.5,96,上饶
2022-08-05,42,优,10,23,9,8,0.5,84,上饶
2022-08-06,44,优,12,28,10,14,0.6,87,上饶
2022-08-07,46,优,8,19,8,9,0.5,92,上饶
2022-08-08,50,优,9,18,7,6,0.5,100,上饶
2022-08-09,69,良,14,30,12,10,0.6,122,上饶
2022-08-10,70,良,20,37,10,12,0.6,124,上饶
2022-08-11,52,良,18,37,13,11,0.6,102,上饶
2022-08-12,50,优,18,35,12,14,0.6,100,上饶
2022-08-13,60,良,19,37,12,13,0.6,112,上饶
2022-08-14,63,良,20,38,13,11,0.6,115,上饶
2022-08-15,54,良,22,40,13,8,0.6,104,上饶
2022-08-16,50,优,20,42,13,7,0.6,99,上饶
2022-08-17,63,良,21,41,14,13,0.6,115,上饶
2022-08-18,67,良,18,34,12,9,0.6,120,上饶
2022-08-19,48,优,20,39,13,10,0.6,96,上饶
2022-08-20,46,优,14,32,11,10,0.6,91,上饶
2022-08-21,40,优,10,27,12,12,0.6,80,上饶
2022-08-22,44,优,12,29,11,12,0.6,88,上饶
2022-08-23,71,良,18,39,10,11,0.6,125,上饶
2022-08-24,95,良,20,39,8,10,0.6,154,上饶
2022-08-25,55,良,13,28,8,6,0.5,105,上饶
2022-08-26,40,优,10,25,12,10,0.5,80,上饶
2022-08-27,50,优,14,29,10,14,0.6,100,上饶
2022-08-28,65,良,19,31,8,8,0.6,118,上饶
2022-08-29,54,良,14,24,6,8,0.6,104,上饶
2022-08-30,60,良,26,42,11,29,0.7,112,上饶
2022-08-31,50,优,27,50,14,26,0.8,62,上饶
2022-09-01,39,优,16,31,14,25,0.7,77,上饶
2022-09-02,77,良,18,37,11,18,0.7,132,上饶
2022-09-03,60,良,18,36,10,14,0.7,111,上饶
2022-09-04,43,优,16,31,10,16,0.6,86,上饶
2022-09-05,76,良,21,42,11,17,0.7,131,上饶
2022-09-06,105,轻度污染,24,49,14,13,0.6,165,上饶
2022-09-07,114,轻度污染,29,58,20,16,0.7,175,上饶
2022-09-08,130,轻度污染,36,72,24,23,0.8,192,上饶
2022-09-09,161,中度污染,56,90,16,14,1,226,上饶
2022-09-10,133,轻度污染,36,59,13,12,0.7,196,上饶
2022-09-11,120,轻度污染,30,52,14,14,0.6,181,上饶
2022-09-12,116,轻度污染,28,54,15,18,0.6,177,上饶
2022-09-13,97,良,34,62,15,16,0.8,156,上饶
2022-09-14,37,优,16,30,14,9,0.7,73,上饶
2022-09-15,50,优,13,29,14,8,0.6,100,上饶
2022-09-16,80,良,25,52,20,16,0.7,136,上饶
2022-09-17,90,良,29,57,19,16,0.7,148,上饶
2022-09-18,106,轻度污染,32,62,19,16,0.7,166,上饶
2022-09-19,104,轻度污染,25,54,14,15,0.7,164,上饶
2022-09-20,85,良,17,54,11,14,0.6,142,上饶
2022-09-21,96,良,21,61,14,13,0.6,155,上饶
2022-09-22,69,良,32,74,20,22,0.7,122,上饶
2022-09-23,106,轻度污染,32,64,16,32,0.7,166,上饶
2022-09-24,110,轻度污染,35,75,18,30,0.6,171,上饶
2022-09-25,113,轻度污染,26,58,21,23,0.5,174,上饶
2022-09-26,133,轻度污染,30,62,19,22,0.6,196,上饶
2022-09-27,110,轻度污染,27,56,16,19,0.6,171,上饶
2022-09-28,102,轻度污染,30,57,17,14,0.6,162,上饶
2022-09-29,106,轻度污染,38,70,18,12,0.7,166,上饶
2022-09-30,82,良,32,56,22,12,0.6,138,上饶
2022-10-01,72,良,31,54,20,18,0.6,126,上饶
2022-10-02,63,良,25,46,21,20,0.5,115,上饶
2022-10-03,57,良,25,49,23,14,0.5,108,上饶
2022-10-04,73,良,26,55,18,20,0.6,127,上饶
2022-10-05,38,优,16,36,14,10,0.5,75,上饶
2022-10-06,41,优,22,41,18,12,0.6,38,上饶
2022-10-07,25,优,9,16,17,25,0.6,42,上饶
2022-10-08,23,优,11,20,18,10,0.5,36,上饶
2022-10-09,27,优,13,27,21,11,0.6,40,上饶
2022-10-10,51,良,17,44,16,11,0.4,101,上饶
2022-10-11,56,良,16,39,20,21,0.5,107,上饶
2022-10-12,75,良,21,47,19,16,0.6,130,上饶
2022-10-13,74,良,18,40,17,16,0.6,128,上饶
2022-10-14,73,良,22,44,16,15,0.6,127,上饶
2022-10-15,77,良,28,54,20,22,0.6,132,上饶
2022-10-16,97,良,31,57,17,16,0.6,156,上饶
2022-10-17,79,良,33,64,14,16,0.7,134,上饶
2022-10-18,65,良,15,44,15,17,0.6,118,上饶
2022-10-19,74,良,21,50,21,24,0.6,128,上饶
2022-10-20,75,良,24,47,20,21,0.7,130,上饶
2022-10-21,78,良,27,54,27,19,0.7,133,上饶
2022-10-22,99,良,29,60,29,27,0.6,158,上饶
